UniqueID,PersonID,Group,PractLevel,Sequence,ItemNum,NormVariant,Defect_Type,Diagnosis,UserTOC,Certainty,ItemNAbN,Accurate
9060,AT001,AT,Staff,168,A0181,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula; extra ossification centre of distal fibula,78.453,Probably,Abnormal,0
9061,AT001,AT,Staff,169,A0091,TRUE,Extraossification centre,Normal variant with secondary ossification centre at the base of the fifth metatarsal,21.188,Probably,Normal,1
9062,AT001,AT,Staff,170,A0126,FALSE,None,Normal variant with bony protruberance of calcaneous,23.844,Probably,Normal,1
9063,AT001,AT,Staff,171,A0066,FALSE,None,Normal,66455.3,Probably,Normal,1
9064,AT001,AT,Staff,172,A0015,FALSE,None,Normal,1308.36,Probably,Normal,0
9065,AT001,AT,Staff,173,A0041,FALSE,None,Normal,42.422,Probably,Normal,1
9066,AT001,AT,Staff,174,A0052,FALSE,None,Normal,15.469,Probably,Normal,1
9067,AT001,AT,Staff,175,A0233,FALSE,SH II of distal tibia,Salter-Harris II fracture of distal tibia,28.282,Definitely,Abnormal,1
9068,AT001,AT,Staff,176,A0112,FALSE,None,Normal,19.562,Probably,Normal,1
9069,AT001,AT,Staff,177,A0118,FALSE,None,Normal,751.203,Probably,Normal,1
9070,AT001,AT,Staff,178,A0221,FALSE,SH I of distal fibula. May be normal variant.,Avulsion fracture of the medial aspect of the distal fibula versus a normal variant  Can not rule out a Salter-Harris I fracture of distal fibula,69.5,Probably,Abnormal,1
9071,AT001,AT,Staff,179,A0092,FALSE,None,Normal,21.813,Probably,Normal,1
9072,AT001,AT,Staff,180,A0048,FALSE,None,Normal,27.047,Probably,Normal,1
9073,AT001,AT,Staff,181,A0148,TRUE,Os Trigonum,Normal variant with os trigonum posterior to talus,14.421,Probably,Normal,1
9074,AT001,AT,Staff,182,A0001,FALSE,None,Normal,24.5,Probably,Normal,1
9075,AT001,AT,Staff,183,A0074,FALSE,None,Normal,560.219,Probably,Normal,1
9076,AT001,AT,Staff,184,A0145,FALSE,None,Normal,49.063,Probably,Normal,1
9077,AT001,AT,Staff,185,A0054,FALSE,None,Normal,17.719,Probably,Normal,1
9078,AT001,AT,Staff,186,A0189,FALSE,None,Normal,55.578,Probably,Normal,0
9079,AT001,AT,Staff,187,A0056,FALSE,None,Normal,15.094,Probably,Normal,1
9080,AT001,AT,Staff,188,A0016,FALSE,None,Normal,18.609,Probably,Normal,1
9081,AT001,AT,Staff,189,A0090,FALSE,None,Normal,24.782,Probably,Normal,1
9082,AT001,AT,Staff,190,A0254,FALSE,SH IV of distal tibia,Salter-Harris IV fracture of the distal tibia,589.875,Definitely,Abnormal,1
9083,AT001,AT,Staff,191,A0224,FALSE,SH II of dital fibula,Salter-Harris II of the distal fibula and ossific fragments inferior to the lateral malleolus representing an old fracture or a normal variant,36.64,Probably,Abnormal,1
9084,AT001,AT,Staff,192,A0106,FALSE,None,Normal,16.468,Probably,Normal,1
9085,AT001,AT,Staff,193,A0132,FALSE,None,Normal,19.687,Probably,Normal,1
9086,AT001,AT,Staff,194,A0213,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,43.188,Probably,Abnormal,1
9087,AT001,AT,Staff,195,A0143,FALSE,None,Normal,14.344,Probably,Normal,1
9088,AT001,AT,Staff,196,A0171,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,31.359,Probably,Abnormal,0
9089,AT001,AT,Staff,197,A0227,FALSE,SH II of distal fibula,Possible Salter-Harris II fracture of the distal fibula,25.906,Probably,Abnormal,0
9090,AT001,AT,Staff,198,A0151,FALSE,Avulsion fx of distal fibula,Avulsion fracture of the distal fibula,19.422,Definitely,Abnormal,1
9091,AT001,AT,Staff,199,A0084,FALSE,None,Normal,25.312,Probably,Normal,1
9092,AT001,AT,Staff,200,A0107,FALSE,None,Normal,17.797,Probably,Normal,1
9093,AT001,AT,Staff,201,A0042,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,27.782,Probably,Abnormal,1
9094,AT001,AT,Staff,202,A0008,FALSE,None,Normal,637.609,Probably,Normal,1
9095,AT001,AT,Staff,203,A0068,FALSE,None,Normal,52.312,Probably,Normal,1
9096,AT001,AT,Staff,204,A0169,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,48.907,Probably,Abnormal,1
9097,AT001,AT,Staff,205,A0097,TRUE,Extra Ossification Centre,Normal variant with an extra ossification centre of the distal tibia,23.797,Probably,Normal,1
9098,AT001,AT,Staff,206,A0142,FALSE,None,Normal,23.891,Probably,Normal,1
9099,AT001,AT,Staff,207,A0250,FALSE,SH IV of distal tibia,Salter-Harris IV fracture of the distal tibia,17.578,Definitely,Abnormal,1
9100,AT001,AT,Staff,208,A0083,FALSE,None,Normal,12.094,Probably,Normal,1
9101,AT001,AT,Staff,209,A0226,FALSE,SH II of distal fibula,Salter-Harris II fracture of the lateral aspect of the fibula,557.406,Probably,Abnormal,1
9102,AT001,AT,Staff,210,A0235,FALSE,Spiral SH II of distal tibia,Spiral and Salter-Harris II fracture of distal tibia,9.016,Definitely,Abnormal,1
9103,AT001,AT,Staff,211,A0018,FALSE,None,Normal,37.813,Probably,Normal,1
9104,AT001,AT,Staff,212,A0192,FALSE,None,Normal,40.859,Probably,Normal,0
9105,AT001,AT,Staff,213,A0234,FALSE,Spiral SH II of distal tibia,A spiral fracture of the tibia with possible extension into the physis,12.344,Definitely,Abnormal,1
9106,AT001,AT,Staff,214,A0216,FALSE,"SH I of distal fibula, possilby tibia",Suggestive of a Salter-Harris I fracture of distal fibula,27.125,Probably,Abnormal,0
9107,AT001,AT,Staff,215,A0006,FALSE,None,Normal variant with extra epiphyseal ossification centre,34.281,Probably,Normal,1
9108,AT001,AT,Staff,216,A0061,FALSE,None,Normal,14.563,Probably,Normal,1
9109,AT001,AT,Staff,217,A0064,FALSE,None,Normal,18.813,Probably,Normal,1
9110,AT001,AT,Staff,218,A0159,FALSE,Distal fibular epiphyseal avulsion fx,Probable avulsion fracture of the distal fibular epiphysis,1540.92,Probably,Abnormal,1
9111,AT001,AT,Staff,219,A0230,FALSE,SH II of distal tibia,Salter-Harris II and spiral fracture of the distal tibia,11.782,Definitely,Abnormal,1
9112,AT001,AT,Staff,220,A0085,FALSE,None,Normal,20.344,Probably,Normal,1
9113,AT001,AT,Staff,221,A0176,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,25.688,Probably,Abnormal,1
9114,AT001,AT,Staff,222,A0201,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,27.141,Probably,Abnormal,0
9115,AT001,AT,Staff,223,A0100,FALSE,None,Normal,37.36,Probably,Normal,0
9116,AT001,AT,Staff,224,A0111,FALSE,None,Normal,15.969,Probably,Normal,1
9117,AT001,AT,Staff,225,A0135,FALSE,None,Normal,13.36,Probably,Normal,1
9118,AT001,AT,Staff,226,A0198,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture,22.687,Probably,Abnormal,1
9119,AT001,AT,Staff,227,A0029,FALSE,None,Normal,578.031,Probably,Normal,1
9120,AT001,AT,Staff,228,A0108,FALSE,None,Normal,21.734,Probably,Normal,1
9121,AT001,AT,Staff,229,A0080,FALSE,None,Normal,13.766,Probably,Normal,1
9122,AT001,AT,Staff,230,A0158,FALSE,Avulsion fx of distal fibula,Avulsion fracture of the distal fibula,26.922,Probably,Abnormal,0
9123,AT001,AT,Staff,231,A0058,FALSE,None,Normal,29.641,Probably,Normal,0
9124,AT001,AT,Staff,232,A0188,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,15.953,Probably,Abnormal,0
9125,AT001,AT,Staff,233,A0010,TRUE,Extra Ossification Centres,Normal variant with extra ossification centres of distal tibia,24.36,Definitely,Normal,0
9126,AT001,AT,Staff,234,A0093,FALSE,None,Normal,25.656,Probably,Normal,1
9127,AT002,AT,Staff,1,A0157,FALSE,Distal fibular epiphyseal avulsion fx,Avulsion fracture of the distal fibular epiphysis,49.78,Probably,Abnormal,0
9128,AT002,AT,Staff,2,A0122,FALSE,None,Normal,19.578,Probably,Normal,1
9129,AT002,AT,Staff,3,A0019,FALSE,None,Normal,43.999,Probably,Normal,1
9130,AT002,AT,Staff,4,A0195,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,54.359,Probably,Abnormal,0
9131,AT002,AT,Staff,5,A0132,FALSE,None,Normal,38.953,Definitely,Normal,1
9132,AT002,AT,Staff,6,A0015,FALSE,None,Normal,99.576,Probably,Normal,0
9133,AT002,AT,Staff,7,A0220,FALSE,SH II of distal fibula,Salter-Harris II fracture of the distal fibula,18.062,Definitely,Abnormal,1
9134,AT002,AT,Staff,8,A0052,FALSE,None,Normal,19.406,Definitely,Normal,1
9135,AT002,AT,Staff,9,A0088,FALSE,None,Normal,35.671,Probably,Normal,1
9136,AT002,AT,Staff,10,A0092,FALSE,None,Normal,22.796,Probably,Normal,0
9137,AT002,AT,Staff,11,A0228,FALSE,SH II of distal tibia and spiral fracture of fibula,Salter-Harris II fracture of distal tibia  Spiral fracture of the fibula and tibia,24.391,Definitely,Abnormal,1
9138,AT002,AT,Staff,12,A0131,FALSE,None,Normal,33.421,Probably,Normal,1
9139,AT002,AT,Staff,13,A0248,FALSE,SH III of distal tibia,Salter-Harris III fracture of the distal tibia,47.812,Probably,Abnormal,1
9140,AT002,AT,Staff,14,A0202,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,22.297,Probably,Abnormal,1
9141,AT002,AT,Staff,15,A0063,FALSE,None,Normal,31.796,Probably,Normal,1
9142,AT002,AT,Staff,16,A0249,FALSE,SH III of distal tibia,Salter-Harris III fracture of the distal tibia,13.625,Definitely,Abnormal,1
9143,AT002,AT,Staff,17,A0008,FALSE,None,Normal,33.421,Probably,Normal,1
9144,AT002,AT,Staff,18,A0166,TRUE,Os Trigonum,Normal variant with os trigonum posterior to talus,32.155,Probably,Normal,1
9145,AT002,AT,Staff,19,A0254,FALSE,SH IV of distal tibia,Salter-Harris IV fracture of the distal tibia,22.812,Probably,Abnormal,0
9146,AT002,AT,Staff,20,A0095,FALSE,None,Normal,22.843,Probably,Normal,0
9147,AT002,AT,Staff,21,A0224,FALSE,SH II of dital fibula,Salter-Harris II of the distal fibula and ossific fragments inferior to the lateral malleolus representing an old fracture or a normal variant,30.124,Probably,Abnormal,1
9148,AT002,AT,Staff,22,A0136,FALSE,Evidence of healing from an old fracture,Normal with evidence of healing from an old fracture,31.968,Probably,Normal,1
9149,AT002,AT,Staff,23,A0084,FALSE,None,Normal,23.5,Probably,Normal,1
9150,AT002,AT,Staff,24,A0212,FALSE,None,Normal,27.265,Probably,Normal,1
9151,AT002,AT,Staff,25,A0121,TRUE,Extra Ossification Centre,Normal variant with an extra ossification centre of the distal tibia,21.984,Definitely,Normal,0
9152,AT002,AT,Staff,26,A0042,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,14.531,Definitely,Abnormal,0
9153,AT002,AT,Staff,27,A0119,FALSE,None,Normal variant with growth arrest line at distal tibia,16.484,Definitely,Normal,1
9154,AT002,AT,Staff,28,A0049,FALSE,None,Normal,17.438,Definitely,Normal,1
9155,AT002,AT,Staff,29,A0183,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,26.422,Probably,Abnormal,1
9156,AT002,AT,Staff,30,A0139,FALSE,None,Normal,24.296,Probably,Normal,1
9157,AT002,AT,Staff,31,A0211,FALSE,None,Normal,16.297,Probably,Normal,1
9158,AT002,AT,Staff,32,A0076,FALSE,None,Normal,11.437,Definitely,Normal,1
9159,AT002,AT,Staff,33,A0018,FALSE,None,Normal,30.827,Definitely,Normal,1
9160,AT002,AT,Staff,34,A0186,FALSE,SH I and avulsion of distal fibula,Suggestive of a Salter-Harris I fracture and avulsion fracture of distal fibula,18.734,Probably,Abnormal,1
9161,AT002,AT,Staff,35,A0123,TRUE,Extra Ossification Centre,Normal variant with an extra ossification centre of the distal tibia,17.734,Definitely,Normal,0
9162,AT002,AT,Staff,36,A0216,FALSE,"SH I of distal fibula, possilby tibia",Suggestive of a Salter-Harris I fracture of distal fibula,21.937,Probably,Abnormal,0
9163,AT002,AT,Staff,37,A0103,FALSE,None,Normal,22.844,Definitely,Normal,1
9164,AT002,AT,Staff,38,A0234,FALSE,Spiral SH II of distal tibia,A spiral fracture of the tibia with possible extension into the physis,9.906,Definitely,Abnormal,1
9165,AT002,AT,Staff,39,A0201,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,30.89,Probably,Abnormal,1
9166,AT002,AT,Staff,40,A0115,FALSE,None,Normal,15.015,Definitely,Normal,1
9167,AT002,AT,Staff,41,A0193,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula Growth arrest lines are seen on both the tibia and fibula,17.328,Probably,Abnormal,0
9168,AT002,AT,Staff,42,A0244,FALSE,SH III of distal tibia,Salter-Harris III fracture of the tibia,11.656,Definitely,Abnormal,1
9169,AT002,AT,Staff,43,A0192,FALSE,None,Normal,15.078,Probably,Normal,1
9170,AT002,AT,Staff,44,A0169,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,17.593,Definitely,Abnormal,0
9171,AT002,AT,Staff,45,A0164,FALSE,Distal fibular epiphyseal avulsion fx,Linear avulsion fracture of the tip of the fibular epiphysis,29.483,Probably,Abnormal,0
9172,AT002,AT,Staff,46,A0194,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,16.671,Probably,Abnormal,0
9173,AT002,AT,Staff,47,A0167,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,21.109,Probably,Abnormal,0
9174,AT002,AT,Staff,48,A0094,TRUE,Extraossification centre,Normal variant with extra ossification centre at distal tibia,20.109,Probably,Normal,0
9175,AT002,AT,Staff,49,A0153,FALSE,SH1 and Avulsion fx of distal fibula,Suggestive of a Salter-Harris I fracture and most likely a distal fibular avulsion fracture,26.843,Probably,Abnormal,1
9176,AT002,AT,Staff,50,A0245,FALSE,SH III of distal tibia,Salter-Harris III fracture of the distal tibia,22.718,Definitely,Abnormal,1
9177,AT002,AT,Staff,51,A0117,FALSE,None,Normal,21.734,Probably,Normal,1
9178,AT002,AT,Staff,52,A0206,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,11.765,Probably,Abnormal,1
9179,AT002,AT,Staff,53,A0172,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,17.952,Probably,Abnormal,1
9180,AT002,AT,Staff,54,A0004,FALSE,A0001,Normal,25.968,Probably,Normal,1
9181,AT002,AT,Staff,55,A0080,FALSE,None,Normal,38.421,Probably,Normal,0
9182,AT002,AT,Staff,56,A0171,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,18.874,Probably,Abnormal,1
9183,AT002,AT,Staff,57,A0149,FALSE,None,Normal,26.984,Probably,Normal,1
9184,AT002,AT,Staff,58,A0107,FALSE,None,Normal,16.234,Definitely,Normal,1
9185,AT002,AT,Staff,59,A0077,FALSE,None,Normal,13.578,Definitely,Normal,1
9186,AT002,AT,Staff,60,A0081,FALSE,None,Normal,17.234,Definitely,Normal,1
9187,AT002,AT,Staff,61,A0148,TRUE,Os Trigonum,Normal variant with os trigonum posterior to talus,9.437,Definitely,Normal,1
9188,AT002,AT,Staff,62,A0144,TRUE,Possible fibrocartilagenous coalition of the talocalcaneal joint,Normal variant with possible fibrocartilaginous coalition of the middle facette of the talocalcaneal joint,12.687,Definitely,Normal,1
9189,AT002,AT,Staff,63,A0033,TRUE,Os supranaviculare,Normal variant with an os supranaviculare,17.64,Definitely,Normal,1
9190,AT002,AT,Staff,64,A0168,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula and extra ossification centre of talus,20.39,Probably,Abnormal,1
9191,AT002,AT,Staff,65,A0151,FALSE,Avulsion fx of distal fibula,Avulsion fracture of the distal fibula,16.14,Definitely,Abnormal,1
9192,AT002,AT,Staff,66,A0219,FALSE,SH II of distal fibula,Salter-Harris II fracture of the distal fibula is suggested,11.499,Definitely,Abnormal,1
9193,AT002,AT,Staff,67,A0215,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,11.984,Definitely,Abnormal,0
9194,AT002,AT,Staff,68,A0038,FALSE,None,Normal,14.453,Definitely,Normal,1
9195,AT002,AT,Staff,69,A0158,FALSE,Avulsion fx of distal fibula,Avulsion fracture of the distal fibula,22.469,Probably,Abnormal,0
9196,AT002,AT,Staff,70,A0170,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,14.265,Probably,Abnormal,1
9197,AT002,AT,Staff,71,A0145,FALSE,None,Normal,15.796,Probably,Normal,1
9198,AT002,AT,Staff,72,A0214,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,15.14,Probably,Abnormal,1
9199,AT002,AT,Staff,73,A0210,FALSE,None,Normal,12.25,Probably,Normal,1
9200,AT002,AT,Staff,74,A0036,FALSE,None,Normal,10.984,Probably,Normal,1
9201,AT002,AT,Staff,75,A0055,FALSE,None,Normal,13.937,Definitely,Normal,1
9202,AT002,AT,Staff,76,A0032,FALSE,None,Normal,9.36,Definitely,Normal,1
9203,AT002,AT,Staff,77,A0226,FALSE,SH II of distal fibula,Salter-Harris II fracture of the lateral aspect of the fibula,23.281,Probably,Abnormal,1
9204,AT002,AT,Staff,78,A0025,TRUE,Accessory Ossicle,Normal variant with an accessory ossicle about the medial aspect of the distal tibial epiphysis,21.234,Definitely,Normal,1
9205,AT002,AT,Staff,79,A0135,FALSE,None,Normal,15.874,Definitely,Normal,1
9206,AT002,AT,Staff,80,A0028,FALSE,None,Normal,12.953,Definitely,Normal,1
9207,AT002,AT,Staff,81,A0142,FALSE,None,Normal,10.61,Definitely,Normal,1
9208,AT002,AT,Staff,82,A0242,FALSE,SH III of distal tibia,Salter-Harris III fracture of the lateral aspect of the distal tibia,15.844,Definitely,Abnormal,0
9209,AT002,AT,Staff,83,A0185,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,18.343,Definitely,Abnormal,1
9210,AT002,AT,Staff,84,A0197,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,15.499,Probably,Abnormal,1
9211,AT002,AT,Staff,85,A0029,FALSE,None,Normal,10.672,Definitely,Normal,1
9212,AT002,AT,Staff,86,A0165,FALSE,Distal fibular epiphyseal avulsion fx,Avulsion fracture of the distal fibular epiphysis,16.218,Definitely,Abnormal,0
9213,AT002,AT,Staff,87,A0181,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula; extra ossification centre of distal fibula,9.922,Probably,Abnormal,0
9214,AT002,AT,Staff,88,A0233,FALSE,SH II of distal tibia,Salter-Harris II fracture of distal tibia,26.156,Probably,Abnormal,0
9215,AT002,AT,Staff,89,A0229,FALSE,SH II of distal tibia,Salter-Harris II fracture of the distal tibia,35,Probably,Abnormal,1
9216,AT002,AT,Staff,90,A0199,FALSE,None,Normal,11,Probably,Normal,1
9217,AT002,AT,Staff,91,A0022,FALSE,None,Normal,15.765,Definitely,Normal,1
9218,AT002,AT,Staff,92,A0159,FALSE,Distal fibular epiphyseal avulsion fx,Probable avulsion fracture of the distal fibular epiphysis,15.766,Definitely,Abnormal,0
9219,AT002,AT,Staff,93,A0174,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,12.297,Definitely,Abnormal,1
9220,AT002,AT,Staff,94,A0239,FALSE,Oblique SH II of distal tibia and spiral fracture of distal fibula,Salter-Harris II fracture of distal tibia Associated spiral fracture of the distal fibular shaft,17.609,Definitely,Abnormal,1
9221,AT002,AT,Staff,95,A0222,FALSE,SH II of distal fibula,Likely a Salter-Harris I or II fracture of the distal fibula,23.327,Probably,Abnormal,0
9222,AT002,AT,Staff,96,A0182,FALSE,None,Normal,25.906,Probably,Normal,0
9223,AT002,AT,Staff,97,A0046,TRUE,Extra Ossicle,Normal variant with an extra ossicle at the tip of lateral malleolus,11.734,Definitely,Normal,1
9224,AT002,AT,Staff,98,A0196,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,10.594,Definitely,Abnormal,1
9225,AT002,AT,Staff,99,A0231,FALSE,SH II of distal tibia. Oblique fracture of the fibula,Salter-Harris II fracture of the distal tibia with significant displacement of the epiphysis Oblique fracture of the distal fibula,11.328,Definitely,Abnormal,1
9226,AT002,AT,Staff,100,A0152,FALSE,Distal fibular epiphyseal avulsion fx,An os trigonum is present and there is an avulsion fracture in the medial aspect of the fibular epiphysis,15.843,Definitely,Abnormal,1
9227,AT002,AT,Staff,101,A0160,FALSE,Avulsion fx of distal fibula,Avulsion fracture of the distal fibula,7,Definitely,Abnormal,1
9228,AT002,AT,Staff,102,A0067,FALSE,None,Normal,12.625,Definitely,Normal,1
9229,AT002,AT,Staff,103,A0057,FALSE,None,Normal,9.187,Definitely,Normal,1
9230,AT002,AT,Staff,104,A0188,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,11.672,Probably,Abnormal,1
9231,AT002,AT,Staff,105,A0005,FALSE,None,Normal,12.937,Definitely,Normal,1
9232,AT002,AT,Staff,106,A0137,FALSE,None,Normal,15.469,Probably,Normal,1
9233,AT002,AT,Staff,107,A0125,FALSE,None,Normal,11.969,Definitely,Normal,1
